222,USDTRY,2010-11-09,1.4144
223,USDTRY,2010-11-10,1.4145
224,USDTRY,2010-11-11,1.434
225,USDTRY,2010-11-12,1.4367
226,USDTRY,2010-11-15,1.4445
227,USDTRY,2010-11-16,1.4622
228,USDTRY,2010-11-17,1.4523
229,USDTRY,2010-11-18,1.4409
230,USDTRY,2010-11-19,1.4399
231,USDTRY,2010-11-22,1.4527
232,USDTRY,2010-11-23,1.4817
233,USDTRY,2010-11-24,1.4759
234,USDTRY,2010-11-25,1.4709
235,USDTRY,2010-11-26,1.4854
236,USDTRY,2010-11-29,1.5022
237,USDTRY,2010-11-30,1.5025
238,USDTRY,2010-12-01,1.4883
239,USDTRY,2010-12-02,1.4803
240,USDTRY,2010-12-03,1.474
241,USDTRY,2010-12-06,1.483
242,USDTRY,2010-12-07,1.476
243,USDTRY,2010-12-08,1.4925
244,USDTRY,2010-12-09,1.507
245,USDTRY,2010-12-10,1.503
246,USDTRY,2010-12-13,1.5055
247,USDTRY,2010-12-14,1.5091
248,USDTRY,2010-12-15,1.524
249,USDTRY,2010-12-16,1.5186
250,USDTRY,2010-12-17,1.5425
251,USDTRY,2010-12-20,1.551
252,USDTRY,2010-12-21,1.5539
253,USDTRY,2010-12-22,1.553
254,USDTRY,2010-12-23,1.5443
255,USDTRY,2010-12-24,1.5437
256,USDTRY,2010-12-27,1.5422
257,USDTRY,2010-12-28,1.5591
258,USDTRY,2010-12-29,1.549
259,USDTRY,2010-12-30,1.5523
260,USDTRY,2010-12-31,1.5387
261,USDTRY,2011-01-03,1.5544
262,USDTRY,2011-01-04,1.5385
263,USDTRY,2011-01-05,1.5431
264,USDTRY,2011-01-06,1.5515
265,USDTRY,2011-01-07,1.5722
266,USDTRY,2011-01-10,1.5753
267,USDTRY,2011-01-11,1.5757
268,USDTRY,2011-01-12,1.5598
269,USDTRY,2011-01-13,1.5455
270,USDTRY,2011-01-14,1.5515
271,USDTRY,2011-01-17,1.5398
272,USDTRY,2011-01-18,1.5371
273,USDTRY,2011-01-19,1.5469
274,USDTRY,2011-01-20,1.5804
275,USDTRY,2011-01-21,1.5714
276,USDTRY,2011-01-24,1.5607
277,USDTRY,2011-01-25,1.5663
278,USDTRY,2011-01-26,1.5738
279,USDTRY,2011-01-27,1.5773
280,USDTRY,2011-01-28,1.6127
281,USDTRY,2011-01-31,1.6043
282,USDTRY,2011-02-01,1.5772
283,USDTRY,2011-02-02,1.5758
284,USDTRY,2011-02-03,1.5936
285,USDTRY,2011-02-04,1.5836
286,USDTRY,2011-02-07,1.5759
287,USDTRY,2011-02-08,1.5739
288,USDTRY,2011-02-09,1.5883
289,USDTRY,2011-02-10,1.5919
290,USDTRY,2011-02-11,1.5863
291,USDTRY,2011-02-14,1.5935
292,USDTRY,2011-02-15,1.5942
293,USDTRY,2011-02-16,1.5815
294,USDTRY,2011-02-17,1.5739
295,USDTRY,2011-02-18,1.5764
296,USDTRY,2011-02-21,1.5891
297,USDTRY,2011-02-22,1.5985
298,USDTRY,2011-02-23,1.6069
299,USDTRY,2011-02-24,1.601
300,USDTRY,2011-02-25,1.598
301,USDTRY,2011-02-28,1.596
302,USDTRY,2011-03-01,1.6144
303,USDTRY,2011-03-02,1.6159
304,USDTRY,2011-03-03,1.597
305,USDTRY,2011-03-04,1.597
306,USDTRY,2011-03-07,1.5971
307,USDTRY,2011-03-08,1.5883
308,USDTRY,2011-03-09,1.5795
309,USDTRY,2011-03-10,1.5815
310,USDTRY,2011-03-11,1.5816
311,USDTRY,2011-03-14,1.5674
312,USDTRY,2011-03-15,1.5775
313,USDTRY,2011-03-16,1.5948
314,USDTRY,2011-03-17,1.5853
315,USDTRY,2011-03-18,1.5774
316,USDTRY,2011-03-21,1.5744
317,USDTRY,2011-03-22,1.5624
318,USDTRY,2011-03-23,1.5551
319,USDTRY,2011-03-24,1.548
320,USDTRY,2011-03-25,1.5546
321,USDTRY,2011-03-28,1.5591
322,USDTRY,2011-03-29,1.5547
323,USDTRY,2011-03-30,1.5511
324,USDTRY,2011-03-31,1.5441
325,USDTRY,2011-04-01,1.5286
326,USDTRY,2011-04-03,1.5256
327,USDTRY,2011-04-04,1.5299
328,USDTRY,2011-04-05,1.5273
329,USDTRY,2011-04-06,1.5135
330,USDTRY,2011-04-07,1.5099
331,USDTRY,2011-04-08,1.5083
332,USDTRY,2011-04-09,1.509
333,USDTRY,2011-04-10,1.507
334,USDTRY,2011-04-11,1.5153
335,USDTRY,2011-04-12,1.5215
336,USDTRY,2011-04-13,1.52
337,USDTRY,2011-04-14,1.5155
338,USDTRY,2011-04-15,1.5117
339,USDTRY,2011-04-17,1.5125
340,USDTRY,2011-04-18,1.5397
341,USDTRY,2011-04-19,1.5275
342,USDTRY,2011-04-20,1.5174
343,USDTRY,2011-04-21,1.5175
344,USDTRY,2011-04-22,1.5162
345,USDTRY,2011-04-24,1.511
346,USDTRY,2011-04-25,1.5247
347,USDTRY,2011-04-26,1.5227
348,USDTRY,2011-04-27,1.5163
349,USDTRY,2011-04-28,1.5234
350,USDTRY,2011-04-29,1.5162
351,USDTRY,2011-04-30,1.518
352,USDTRY,2011-05-01,1.5205
353,USDTRY,2011-05-02,1.5205
354,USDTRY,2011-05-03,1.5327
355,USDTRY,2011-05-04,1.546
356,USDTRY,2011-05-05,1.5485
357,USDTRY,2011-05-06,1.5431
358,USDTRY,2011-05-07,1.536
359,USDTRY,2011-05-08,1.543
360,USDTRY,2011-05-09,1.5449
361,USDTRY,2011-05-10,1.5581
362,USDTRY,2011-05-11,1.5848
363,USDTRY,2011-05-12,1.5764
364,USDTRY,2011-05-13,1.5958
365,USDTRY,2011-05-15,1.5959
366,USDTRY,2011-05-16,1.5901
367,USDTRY,2011-05-17,1.5841
368,USDTRY,2011-05-18,1.5709
369,USDTRY,2011-05-19,1.5724
370,USDTRY,2011-05-20,1.5847
371,USDTRY,2011-05-21,1.586
372,USDTRY,2011-05-22,1.5894
373,USDTRY,2011-05-23,1.6036
374,USDTRY,2011-05-24,1.5964
375,USDTRY,2011-05-25,1.6048
376,USDTRY,2011-05-26,1.6021
377,USDTRY,2011-05-27,1.6054
378,USDTRY,2011-05-28,1.6036
379,USDTRY,2011-05-30,1.6003
380,USDTRY,2011-05-31,1.592
381,USDTRY,2011-06-01,1.5972
382,USDTRY,2011-06-02,1.5822
383,USDTRY,2011-06-03,1.5721
384,USDTRY,2011-06-05,1.5706
385,USDTRY,2011-06-06,1.5851
386,USDTRY,2011-06-07,1.5783
387,USDTRY,2011-06-08,1.58
388,USDTRY,2011-06-09,1.571
389,USDTRY,2011-06-10,1.5749
390,USDTRY,2011-06-11,1.5765
391,USDTRY,2011-06-12,1.5725
392,USDTRY,2011-06-13,1.5729
393,USDTRY,2011-06-14,1.5833
394,USDTRY,2011-06-15,1.6067
395,USDTRY,2011-06-16,1.6077
396,USDTRY,2011-06-17,1.5943
397,USDTRY,2011-06-18,1.591
398,USDTRY,2011-06-19,1.5883
399,USDTRY,2011-06-20,1.6
